x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.3075,-3.669041852030955e-05,4.522770413481391e-05,1.2087612375918057e-05,5.910534874722112e-07,3.4184689522431824e-05,9.136242576155772e-06,0.43464399564149664,7.225592950833043e-05,1.931120945593298e-05
-0.3025,-4.3722996330735185e-05,4.307133624867761e-05,1.1511298816649202e-05,3.882222349321011e-06,3.444967788067522e-05,9.207063693872235e-06,0.43616604284721794,6.317403498929061e-05,1.6883971047856762e-05
-0.2975,-4.6822704997574906e-05,4.098709612143236e-05,1.0954262211797926e-05,5.538619257351726e-06,3.835138607774019e-05,1.0249839072199706e-05,0.43761280115340256,5.945630728433849e-05,1.589036652433903e-05
-0.2925,-4.3293191244952336e-05,5.045962217710808e-05,1.3485901289485617e-05,-5.4232943918051335e-06,4.213353755203654e-05,1.1260661572321056e-05,0.4390242488982923,7.364401111330993e-05,1.968218986955559e-05
-0.2875,-4.831833656356607e-05,4.786690701168724e-05,1.2792969014450065e-05,-9.361109909669108e-06,3.965881499291983e-05,1.059926414778283e-05,0.4404661668678196,5.368934710122397e-05,1.4349081583740341e-05
-0.2825,-4.0008541156084e-05,5.459548257515236e-05,1.4591256475843345e-05,-1.0494214628812456e-05,3.5716879314413744e-05,9.545737522806398e-06,0.44181912459104217,5.2938214347607826e-05,1.414833291116779e-05
-0.27749999999999997,-3.1567109999049065e-05,4.3674120111824555e-05,1.1672399580518622e-05,-2.125839919919397e-05,4.6916685511222876e-05,1.2539011636144074e-05,0.44316768068171114,6.073106281969163e-05,1.623105927185225e-05
-0.27249999999999996,-3.129116027966229e-05,3.700983140823021e-05,9.891293505133057e-06,-1.3817315385394526e-05,4.556194853939427e-05,1.2176942950588482e-05,0.4444899489063715,6.955328246723702e-05,1.8588896651279418e-05
-0.26749999999999996,-2.4392357779934083e-05,5.524059103527836e-05,1.4763668964064833e-05,-2.8642273262952842e-05,5.1535228903621285e-05,1.3773369279022893e-05,0.44579683731475717,7.17584727068855e-05,1.917825853338103e-05
-0.2625,-2.3397061867518785e-05,5.565867140769385e-05,1.4875405643615803e-05,-1.8016583195756747e-05,4.666163607587166e-05,1.2470846807303045e-05,0.4470388430887363,7.866394089726707e-05,2.102382253792915e-05
-0.2575,-3.147121616335727e-05,5.806728972301982e-05,1.5519135965862834e-05,-3.9225141080016584e-05,5.1549294976964333e-05,1.3777128595253388e-05,0.44832385203473213,5.7207337529160366e-05,1.5289304074546645e-05
-0.2525,-3.9911359914270944e-05,4.21001036524316e-05,1.1251725986790664e-05,-3.094149930786438e-05,5.5750525495800005e-05,1.4899954681277789e-05,0.44950923284715866,5.572729899839336e-05,1.4893747138735614e-05
-0.2475,-3.66195255443388e-05,4.816183958644509e-05,1.287179306066028e-05,-2.9476658303714628e-05,4.915065793435804e-05,1.3136065880349284e-05,0.4507108209853247,6.870116551398974e-05,1.8361158816099922e-05
-0.2425,-2.8881716866245103e-05,3.6624538748919764e-05,9.788319710506006e-06,-3.2911145387529656e-05,4.4398200552411664e-05,1.1865918218314428e-05,0.45185464146754517,6.592082100196202e-05,1.7618080488871e-05
-0.2375,-3.1537406478420794e-05,4.346742993443401e-05,1.1617159307018128e-05,-3.745569162617751e-05,5.0938574247975064e-05,1.3613906614762056e-05,0.45300081382817814,7.112749271529853e-05,1.9009622037207605e-05
-0.23249999999999998,-3.123814964413273e-05,4.052238386602697e-05,1.0830062637286357e-05,-3.700828246850362e-05,5.851870985549751e-05,1.5639783071093094e-05,0.45413032011682286,5.9416687795460575e-05,1.5879777770537582e-05
